pair_id,repo,sha,file_path,pair_stem,before_path,after_path,patch_path,test_label,match_status,file_status,macro_primary_old,macro_all_old,patch_lines_file_old
vertti__daffy__4a0fe2f9d8a17c432d108c53db978e42c4ca2df9__001,vertti/daffy,4a0fe2f9d8a17c432d108c53db978e42c4ca2df9,daffy/decorators.py,daffy__decorators.py,second_isolated_migrations_artifacts/vertti__daffy/4a0fe2f9d8a17c432d108c53db978e42c4ca2df9/daffy__decorators.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/4a0fe2f9d8a17c432d108c53db978e42c4ca2df9/daffy__decorators.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/4a0fe2f9d8a17c432d108c53db978e42c4ca2df9/daffy__decorators.py.patch,Yes,exact_match,complete,Import/setup-only,Import/setup-only,27
vertti__daffy__4a0fe2f9d8a17c432d108c53db978e42c4ca2df9__002,vertti/daffy,4a0fe2f9d8a17c432d108c53db978e42c4ca2df9,daffy/utils.py,daffy__utils.py,second_isolated_migrations_artifacts/vertti__daffy/4a0fe2f9d8a17c432d108c53db978e42c4ca2df9/daffy__utils.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/4a0fe2f9d8a17c432d108c53db978e42c4ca2df9/daffy__utils.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/4a0fe2f9d8a17c432d108c53db978e42c4ca2df9/daffy__utils.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,102
vertti__daffy__958b892541143a311ad9d7afe02963c5dcd352c6__001,vertti/daffy,958b892541143a311ad9d7afe02963c5dcd352c6,tests/test_nullable.py,tests__test_nullable.py,second_isolated_migrations_artifacts/vertti__daffy/958b892541143a311ad9d7afe02963c5dcd352c6/tests__test_nullable.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/958b892541143a311ad9d7afe02963c5dcd352c6/tests__test_nullable.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/958b892541143a311ad9d7afe02963c5dcd352c6/tests__test_nullable.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,209
vertti__daffy__c50cb863f9e70e8c3b80c097f247f93e02863a93__001,vertti/daffy,c50cb863f9e70e8c3b80c097f247f93e02863a93,daffy/decorators.py,daffy__decorators.py,second_isolated_migrations_artifacts/vertti__daffy/c50cb863f9e70e8c3b80c097f247f93e02863a93/daffy__decorators.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/c50cb863f9e70e8c3b80c097f247f93e02863a93/daffy__decorators.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/c50cb863f9e70e8c3b80c097f247f93e02863a93/daffy__decorators.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,16
vertti__daffy__c50cb863f9e70e8c3b80c097f247f93e02863a93__002,vertti/daffy,c50cb863f9e70e8c3b80c097f247f93e02863a93,tests/test_decorators.py,tests__test_decorators.py,second_isolated_migrations_artifacts/vertti__daffy/c50cb863f9e70e8c3b80c097f247f93e02863a93/tests__test_decorators.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/c50cb863f9e70e8c3b80c097f247f93e02863a93/tests__test_decorators.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/c50cb863f9e70e8c3b80c097f247f93e02863a93/tests__test_decorators.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,39
vertti__daffy__cd14a33e51c08fa5e239224158cae2c2a1b61c40__001,vertti/daffy,cd14a33e51c08fa5e239224158cae2c2a1b61c40,daffy/dataframe_types.py,daffy__dataframe_types.py,second_isolated_migrations_artifacts/vertti__daffy/cd14a33e51c08fa5e239224158cae2c2a1b61c40/daffy__dataframe_types.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/cd14a33e51c08fa5e239224158cae2c2a1b61c40/daffy__dataframe_types.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/cd14a33e51c08fa5e239224158cae2c2a1b61c40/daffy__dataframe_types.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,28
vertti__daffy__cd14a33e51c08fa5e239224158cae2c2a1b61c40__002,vertti/daffy,cd14a33e51c08fa5e239224158cae2c2a1b61c40,daffy/utils.py,daffy__utils.py,second_isolated_migrations_artifacts/vertti__daffy/cd14a33e51c08fa5e239224158cae2c2a1b61c40/daffy__utils.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/cd14a33e51c08fa5e239224158cae2c2a1b61c40/daffy__utils.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/cd14a33e51c08fa5e239224158cae2c2a1b61c40/daffy__utils.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,27
vertti__daffy__d43cbdb2528f1f6ec0ff9395204e42f2a5660bd7__001,vertti/daffy,d43cbdb2528f1f6ec0ff9395204e42f2a5660bd7,tests/test_optional_columns.py,tests__test_optional_columns.py,second_isolated_migrations_artifacts/vertti__daffy/d43cbdb2528f1f6ec0ff9395204e42f2a5660bd7/tests__test_optional_columns.py.before.py,second_isolated_migrations_artifacts/vertti__daffy/d43cbdb2528f1f6ec0ff9395204e42f2a5660bd7/tests__test_optional_columns.py.after.py,second_isolated_migrations_artifacts/vertti__daffy/d43cbdb2528f1f6ec0ff9395204e42f2a5660bd7/tests__test_optional_columns.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,279
visivo-io__visivo__79e5f0d813180c8c0893ef02c41fc05b6499076a__001,visivo-io/visivo,79e5f0d813180c8c0893ef02c41fc05b6499076a,tests/models/models/test_local_merge_model.py,tests__models__models__test_local_merge_model.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/tests__models__models__test_local_merge_model.py.before.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/tests__models__models__test_local_merge_model.py.after.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/tests__models__models__test_local_merge_model.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,17
visivo-io__visivo__79e5f0d813180c8c0893ef02c41fc05b6499076a__002,visivo-io/visivo,79e5f0d813180c8c0893ef02c41fc05b6499076a,visivo/models/models/csv_script_model.py,visivo__models__models__csv_script_model.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/visivo__models__models__csv_script_model.py.before.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/visivo__models__models__csv_script_model.py.after.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/visivo__models__models__csv_script_model.py.patch,Yes,exact_match,complete,IO boundary,IO boundary,76
visivo-io__visivo__79e5f0d813180c8c0893ef02c41fc05b6499076a__003,visivo-io/visivo,79e5f0d813180c8c0893ef02c41fc05b6499076a,visivo/models/sources/sqlalchemy_source.py,visivo__models__sources__sqlalchemy_source.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/visivo__models__sources__sqlalchemy_source.py.before.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/visivo__models__sources__sqlalchemy_source.py.after.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/visivo__models__sources__sqlalchemy_source.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,25
visivo-io__visivo__79e5f0d813180c8c0893ef02c41fc05b6499076a__004,visivo-io/visivo,79e5f0d813180c8c0893ef02c41fc05b6499076a,visivo/query/aggregator.py,visivo__query__aggregator.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/visivo__query__aggregator.py.before.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/visivo__query__aggregator.py.after.py,second_isolated_migrations_artifacts/visivo-io__visivo/79e5f0d813180c8c0893ef02c41fc05b6499076a/visivo__query__aggregator.py.patch,Yes,exact_match,complete,Other / Manual,Other / Manual,47
y9c__metagene__413a84a293cde0904d895c21f9f4481795abce35__001,y9c/metagene,413a84a293cde0904d895c21f9f4481795abce35,metagene/overlap.py,metagene__overlap.py,second_isolated_migrations_artifacts/y9c__metagene/413a84a293cde0904d895c21f9f4481795abce35/metagene__overlap.py.before.py,second_isolated_migrations_artifacts/y9c__metagene/413a84a293cde0904d895c21f9f4481795abce35/metagene__overlap.py.after.py,second_isolated_migrations_artifacts/y9c__metagene/413a84a293cde0904d895c21f9f4481795abce35/metagene__overlap.py.patch,Yes,exact_match,complete,Aggregation & joins,Aggregation & joins,246
